ad_archive_id,page_id,page_name,ad_creation_time,ad_delivery_start_time,ad_delivery_stop_time,byline,ad_creative_bodies,ad_creative_link_titles,ad_creative_link_captions,ad_creative_link_descriptions,impressions,spend,currency,demographic_distribution,delivery_by_region,publisher_platforms,estimated_audience_size,languages
878833083644372,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-15,"California Department of Public Health","Fentanyl has been found in drugs like meth, cocaine, and pills that look like Adderall, Xanax, Oxy, and more.","What’s in your drugs?",go.CDPH.ca.gov/fentanyl,"What to know about fentanyl","lower_bound: 1000000","lower_bound: 7000, upper_bound: 7999",USD,"{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002484},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.004571},{""age"":""35-44"",""gender"":""male"",""percentage"":0.15127},{""age"":""18-24"",""gender"":""female"",""percentage"":0.087289},{""age"":""35-44"",""gender"":""female"",""percentage"":0.112915},{""age"":""25-34"",""gender"":""female"",""percentage"":0.222283},{""age"":""25-34"",""gender"":""male"",""percentage"":0.312077},{""age"":""18-24"",""gender"":""male"",""percentage"":0.104054},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.003058}","{""region"":""Baja California"",""percentage"":2.0e-6},{""region"":""Idaho"",""percentage"":2.0e-6},{""region"":""Colorado"",""percentage"":2.0e-6},{""region"":""Nevada"",""percentage"":2.0e-6},{""region"":""New York"",""percentage"":2.0e-6},{""region"":""Unknown"",""percentage"":1.1e-5},{""region"":""California"",""percentage"":0.999978}","facebook,instagram","lower_bound: 1000001",en
1055286862413996,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-14,"California Department of Public Health","People are dying from fentanyl overdose without ever knowing fentanyl was in their drugs.","Be aware of fentanyl.",go.CDPH.ca.gov/fentanyl,"Stop overdose deaths.","lower_bound: 35000, upper_bound: 39999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""35-44"",""gender"":""female"",""percentage"":0.205225},{""age"":""35-44"",""gender"":""male"",""percentage"":0.214453},{""age"":""25-34"",""gender"":""male"",""percentage"":0.284101},{""age"":""25-34"",""gender"":""female"",""percentage"":0.285937},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.006565},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003719}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
1074312617080432,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-14,"California Department of Public Health","Fentanyl has been found in drugs like meth, cocaine, and pills that look like Adderall, Xanax, Oxy, and more.","What’s in your drugs?",go.CDPH.ca.gov/fentanyl,"What to know about fentanyl","lower_bound: 45000, upper_bound: 49999","lower_bound: 100, upper_bound: 199",USD,"{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003625},{""age"":""25-34"",""gender"":""female"",""percentage"":0.13224},{""age"":""25-34"",""gender"":""male"",""percentage"":0.413245},{""age"":""35-44"",""gender"":""male"",""percentage"":0.351193},{""age"":""35-44"",""gender"":""female"",""percentage"":0.094469},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.005227}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
1400932660634096,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-14,"California Department of Public Health","Fentanyl has been found in drugs like meth, cocaine, and pills that look like Adderall, Xanax, Oxy, and more.","What’s in your drugs?",go.CDPH.ca.gov/fentanyl,"What to know about fentanyl","lower_bound: 1000000","lower_bound: 5000, upper_bound: 5999",USD,"{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.002636},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.003973},{""age"":""35-44"",""gender"":""female"",""percentage"":0.12824},{""age"":""35-44"",""gender"":""male"",""percentage"":0.163182},{""age"":""25-34"",""gender"":""male"",""percentage"":0.311886},{""age"":""25-34"",""gender"":""female"",""percentage"":0.21507},{""age"":""18-24"",""gender"":""male"",""percentage"":0.089937},{""age"":""18-24"",""gender"":""female"",""percentage"":0.082619},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002455}","{""region"":""San Salvador Department"",""percentage"":3.0e-6},{""region"":""Unknown"",""percentage"":8.0e-6},{""region"":""California"",""percentage"":0.999981},{""region"":""Alabama"",""percentage"":3.0e-6},{""region"":""Colorado"",""percentage"":5.0e-6}","facebook,instagram","lower_bound: 1000001",en
1504652393709227,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-01-03,"California Department of Public Health","Fentanyl has been found in drugs like meth, cocaine, and pills that look like Adderall, Xanax, Oxy, and more.","What’s in your drugs?",go.CDPH.ca.gov/fentanyl,"What to know about fentanyl","lower_bound: 50000, upper_bound: 59999","lower_bound: 100, upper_bound: 199",USD,"{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.005108},{""age"":""35-44"",""gender"":""male"",""percentage"":0.241399},{""age"":""35-44"",""gender"":""female"",""percentage"":0.171171},{""age"":""25-34"",""gender"":""female"",""percentage"":0.247015},{""age"":""25-34"",""gender"":""male"",""percentage"":0.332296},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003011}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
351771640873581,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-14,"California Department of Public Health","Fentanyl has been found in drugs like meth, cocaine, and pills that look like Adderall, Xanax, Oxy, and more.","What’s in your drugs?",go.CDPH.ca.gov/fentanyl,"What to know about fentanyl","lower_bound: 150000, upper_bound: 174999","lower_bound: 200, upper_bound: 299",USD,"{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.005185},{""age"":""25-34"",""gender"":""female"",""percentage"":0.207921},{""age"":""25-34"",""gender"":""male"",""percentage"":0.369882},{""age"":""35-44"",""gender"":""female"",""percentage"":0.138878},{""age"":""35-44"",""gender"":""male"",""percentage"":0.275224},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002911}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
380905704461108,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-14,"California Department of Public Health","Fentanyl has been found in drugs like meth, cocaine, and pills that look like Adderall, Xanax, Oxy, and more.","What’s in your drugs?",go.CDPH.ca.gov/fentanyl,"What to know about fentanyl","lower_bound: 100000, upper_bound: 124999","lower_bound: 100, upper_bound: 199",USD,"{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.005135},{""age"":""35-44"",""gender"":""male"",""percentage"":0.252083},{""age"":""45-54"",""gender"":""male"",""percentage"":0.422756},{""age"":""35-44"",""gender"":""female"",""percentage"":0.123247},{""age"":""45-54"",""gender"":""female"",""percentage"":0.193556},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003222}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
717984030222829,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-13,"California Department of Public Health","Fentanyl has been found in drugs like meth, cocaine, and pills that look like Adderall, Xanax, Oxy, and more.","What’s in your drugs?",go.CDPH.ca.gov/fentanyl,"What to know about fentanyl","lower_bound: 9000, upper_bound: 9999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.007272},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.004706},{""age"":""35-44"",""gender"":""male"",""percentage"":0.220305},{""age"":""45-54"",""gender"":""female"",""percentage"":0.241979},{""age"":""35-44"",""gender"":""female"",""percentage"":0.142592},{""age"":""45-54"",""gender"":""male"",""percentage"":0.383146}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
881710473334492,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-01-03,"California Department of Public Health","Fentanyl has been found in drugs like meth, cocaine, and pills that look like Adderall, Xanax, Oxy, and more.","What’s in your drugs?",go.CDPH.ca.gov/fentanyl,"What to know about fentanyl","lower_bound: 9000, upper_bound: 9999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.004611},{""age"":""35-44"",""gender"":""female"",""percentage"":0.133048},{""age"":""35-44"",""gender"":""male"",""percentage"":0.253746},{""age"":""45-54"",""gender"":""female"",""percentage"":0.205829},{""age"":""45-54"",""gender"":""male"",""percentage"":0.399967},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002799}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
1378119853097965,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-14,"California Department of Public Health","Fentanyl has been found in drugs like meth, cocaine, and pills that look like Adderall, Xanax, Oxy, and more.","What’s in your drugs?",go.CDPH.ca.gov/fentanyl,"What to know about fentanyl","lower_bound: 90000, upper_bound: 99999","lower_bound: 100, upper_bound: 199",USD,"{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003169},{""age"":""35-44"",""gender"":""female"",""percentage"":0.108681},{""age"":""45-54"",""gender"":""female"",""percentage"":0.192007},{""age"":""45-54"",""gender"":""male"",""percentage"":0.43146},{""age"":""35-44"",""gender"":""male"",""percentage"":0.260119},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.004564}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
3563595317252325,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-14,"California Department of Public Health","Fentanyl has been found in drugs like meth, cocaine, and pills that look like Adderall, Xanax, Oxy, and more.","What’s in your drugs?",go.CDPH.ca.gov/fentanyl,"What to know about fentanyl","lower_bound: 35000, upper_bound: 39999","lower_bound: 300, upper_bound: 399",USD,"{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.001277},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003452},{""age"":""18-24"",""gender"":""male"",""percentage"":0.049929},{""age"":""25-34"",""gender"":""female"",""percentage"":0.142742},{""age"":""35-44"",""gender"":""male"",""percentage"":0.279574},{""age"":""25-34"",""gender"":""male"",""percentage"":0.367187},{""age"":""35-44"",""gender"":""female"",""percentage"":0.129645},{""age"":""18-24"",""gender"":""female"",""percentage"":0.022884},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.00331}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
336267555773483,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-14,"California Department of Public Health","Fentanyl has been found in drugs like meth, cocaine, and pills that look like Adderall, Xanax, Oxy, and more.","What’s in your drugs?",go.CDPH.ca.gov/fentanyl,"What to know about fentanyl","lower_bound: 45000, upper_bound: 49999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003055},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.004559},{""age"":""35-44"",""gender"":""female"",""percentage"":0.127935},{""age"":""45-54"",""gender"":""male"",""percentage"":0.40414},{""age"":""45-54"",""gender"":""female"",""percentage"":0.233849},{""age"":""35-44"",""gender"":""male"",""percentage"":0.226462}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
650477820613533,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-14,"California Department of Public Health","People are dying from fentanyl overdose without ever knowing fentanyl was in their drugs.","Be aware of fentanyl.",go.CDPH.ca.gov/fentanyl,"Stop overdose deaths.","lower_bound: 35000, upper_bound: 39999","lower_bound: 200, upper_bound: 299",USD,"{""age"":""35-44"",""gender"":""male"",""percentage"":0.141981},{""age"":""25-34"",""gender"":""male"",""percentage"":0.221955},{""age"":""25-34"",""gender"":""female"",""percentage"":0.22976},{""age"":""18-24"",""gender"":""male"",""percentage"":0.107847},{""age"":""35-44"",""gender"":""female"",""percentage"":0.223027},{""age"":""18-24"",""gender"":""female"",""percentage"":0.050858},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.006304},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.010334},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.007933}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
681426357484763,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-14,"California Department of Public Health","Fentanyl has been found in drugs like meth, cocaine, and pills that look like Adderall, Xanax, Oxy, and more.","What’s in your drugs?",go.CDPH.ca.gov/fentanyl,"What to know about fentanyl","lower_bound: 100000, upper_bound: 124999","lower_bound: 300, upper_bound: 399",USD,"{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002755},{""age"":""25-34"",""gender"":""female"",""percentage"":0.220316},{""age"":""25-34"",""gender"":""male"",""percentage"":0.265684},{""age"":""18-24"",""gender"":""male"",""percentage"":0.11152},{""age"":""18-24"",""gender"":""female"",""percentage"":0.124996},{""age"":""35-44"",""gender"":""female"",""percentage"":0.118408},{""age"":""35-44"",""gender"":""male"",""percentage"":0.149073},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.003653},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.003594}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",en
864179971848971,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-14,"California Department of Public Health","Fentanyl has been found in drugs like meth, cocaine, and pills that look like Adderall, Xanax, Oxy, and more.","What’s in your drugs?",go.CDPH.ca.gov/fentanyl,"What to know about fentanyl","lower_bound: 90000, upper_bound: 99999","lower_bound: 100, upper_bound: 199",USD,"{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003277},{""age"":""45-54"",""gender"":""male"",""percentage"":0.387719},{""age"":""35-44"",""gender"":""male"",""percentage"":0.234716},{""age"":""45-54"",""gender"":""female"",""percentage"":0.228081},{""age"":""35-44"",""gender"":""female"",""percentage"":0.140835},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.005372}","{""region"":""California"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
889533379274765,94999047581,"California Department of Public Health",2023-11-29,2023-11-29,2024-03-14,"California Department of Public Health","Fentanyl has been found in drugs like meth, cocaine, and pills that look like Adderall, Xanax, Oxy, and more.","What’s in your drugs?",go.CDPH.ca.gov/fentanyl,"What to know about fentanyl","lower_bound: 400000, upper_bound: 449999","lower_bound: 1000, upper_bound: 1499",USD,"{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003828},{""age"":""25-34"",""gender"":""female"",""percentage"":0.304517},{""age"":""25-34"",""gender"":""male"",""percentage"":0.228737},{""age"":""35-44"",""gender"":""female"",""percentage"":0.207581},{""age"":""18-24"",""gender"":""female"",""percentage"":0.057177},{""age"":""18-24"",""gender"":""male"",""percentage"":0.034641},{""age"":""35-44"",""gender"":""male"",""percentage"":0.158475},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.004109},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000935}","{""region"":""State of Mexico"",""percentage"":1.4e-5},{""region"":""California"",""percentage"":0.999986}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",en
